,time,Main Price,Prev Close,Open,Bid,Ask,Volume
220,27-9-2018  12:24:6,29.48,29.01,29.06,29.5100 x 1300,29.5200 x 800,27013609
221,27-9-2018  12:24:35,29.48,29.01,29.06,29.52 x 1400,29.52 x 800,27013609
222,27-9-2018  12:25:3,29.48,29.01,29.06,29.520 x 1400,29.530 x 800,27013609
223,27-9-2018  12:25:32,29.49,29.01,29.06,29.5300 x 1800,29.5400 x 800,27013609
224,27-9-2018  12:26:1,29.5,29.01,29.06,29.53 x 1800,29.54 x 800,27013609
225,27-9-2018  12:26:29,29.505,29.01,29.06,29.530 x 1800,29.540 x 900,27013609
226,27-9-2018  12:26:58,29.5,29.01,29.06,29.53 x 1800,29.54 x 1000,27013609
227,27-9-2018  12:27:26,29.5,29.01,29.06,29.53 x 1800,29.54 x 1100,27013609
228,27-9-2018  12:27:55,29.495,29.01,29.06,29.530 x 1800,29.540 x 2200,27013609
229,27-9-2018  12:28:23,29.505,29.01,29.06,29.510 x 1800,29.520 x 1400,27013609
230,27-9-2018  12:28:52,29.515,29.01,29.06,29.510 x 1800,29.520 x 1400,27013609
231,27-9-2018  12:29:21,29.52,29.01,29.06,29.50 x 800,29.52 x 800,27013609
232,27-9-2018  12:29:50,29.51,29.01,29.06,29.500 x 800,29.520 x 800,27013609
233,27-9-2018  12:30:18,29.5,29.01,29.06,29.52 x 1200,29.53 x 2200,27013609
234,27-9-2018  12:30:47,29.495,29.01,29.06,29.5200 x 1200,29.5300 x 2200,27013609
235,27-9-2018  12:31:15,29.5,29.01,29.06,29.52 x 1800,29.53 x 800,27013609
236,27-9-2018  12:31:44,29.5,29.01,29.06,29.53 x 1800,29.54 x 800,27013609
237,27-9-2018  12:32:13,29.49,29.01,29.06,29.53 x 1800,29.54 x 800,27013609
238,27-9-2018  12:32:42,29.49,29.01,29.06,29.48 x 1800,29.49 x 4000,27013609
239,27-9-2018  12:33:11,29.48,29.01,29.06,29.480 x 1800,29.490 x 4000,27013609
240,27-9-2018  12:33:39,29.49,29.01,29.06,29.48 x 1800,29.49 x 4000,27013609
241,27-9-2018  12:34:8,29.494,29.01,29.06,29.4800 x 900,29.4900 x 1400,27013609
242,27-9-2018  12:34:37,29.5,29.01,29.06,29.480 x 3200,29.490 x 1100,27013609
243,27-9-2018  12:35:6,29.495,29.01,29.06,29.4800 x 3000,29.4900 x 800,27013609
244,27-9-2018  12:35:34,29.5,29.01,29.06,29.48 x 3000,29.49 x 3100,27013609
245,27-9-2018  12:36:2,29.5,29.01,29.06,29.48 x 3000,29.49 x 3100,27013609
246,27-9-2018  12:36:31,29.505,29.01,29.06,29.500 x 2200,29.510 x 3100,27013609
247,27-9-2018  12:36:59,29.51,29.01,29.06,29.50 x 2200,29.51 x 3100,27013609
248,27-9-2018  12:37:28,29.5,29.01,29.06,29.50 x 800,29.51 x 3200,27013609
249,27-9-2018  12:37:57,29.52,29.01,29.06,29.50 x 800,29.51 x 3200,27013609
250,27-9-2018  12:38:25,29.535,29.01,29.06,29.490 x 800,29.500 x 3000,27013609
251,27-9-2018  12:38:54,29.54,29.01,29.06,29.49 x 800,29.50 x 1800,27013609
252,27-9-2018  12:39:23,29.545,29.01,29.06,29.490 x 900,29.500 x 3000,27013609
253,27-9-2018  12:39:52,29.56,29.01,29.06,29.48 x 900,29.49 x 3000,27013609
254,27-9-2018  12:40:21,29.5582,29.01,29.06,29.4800 x 1300,29.4900 x 800,27013609
255,27-9-2018  12:40:49,29.545,29.01,29.06,29.480 x 2200,29.490 x 800,27013609
256,27-9-2018  12:41:18,29.55,29.01,29.06,29.5100 x 3200,29.5200 x 800,27013609
257,27-9-2018  12:41:47,29.55,29.01,29.06,29.51 x 3200,29.52 x 800,27013609
258,27-9-2018  12:42:15,29.5231,29.01,29.06,29.5100 x 3200,29.5000 x 3000,27013609
259,27-9-2018  12:42:44,29.55,29.01,29.06,29.49 x 3200,29.50 x 3000,27013609
260,27-9-2018  12:43:13,29.57,29.01,29.06,29.50 x 3000,29.51 x 1300,27013609
261,27-9-2018  12:43:41,29.553,29.01,29.06,29.500 x 3000,29.510 x 1300,27013609
262,27-9-2018  12:44:10,29.555,29.01,29.06,29.510 x 3100,29.520 x 800,27013609
263,27-9-2018  12:44:38,29.5561,29.01,29.06,29.5100 x 3100,29.5200 x 800,27013609
264,27-9-2018  12:45:7,29.58,29.01,29.06,29.51 x 800,29.52 x 1200,27013609
265,27-9-2018  12:45:35,29.57,29.01,29.06,29.49 x 800,29.50 x 1800,27013609
266,27-9-2018  12:46:4,29.57,29.01,29.06,29.49 x 800,29.49 x 3000,27013609
267,27-9-2018  12:46:33,29.585,29.01,29.06,29.500 x 1800,29.490 x 3000,27013609
268,27-9-2018  12:47:1,29.58,29.01,29.06,29.500 x 1400,29.500 x 1400,27013609
269,27-9-2018  12:47:29,29.57,29.01,29.06,29.48 x 900,29.50 x 1400,27013609
270,27-9-2018  12:47:58,29.55,29.01,29.06,29.48 x 900,29.50 x 1400,27013609
271,27-9-2018  12:48:27,29.55,29.01,29.06,29.48 x 3200,29.50 x 1400,27013609
272,27-9-2018  12:48:56,29.5401,29.01,29.06,29.480 x 3200,29.500 x 1400,27013609
273,27-9-2018  12:49:25,29.565,29.01,29.06,29.480 x 3200,29.500 x 1400,27013609
274,27-9-2018  12:49:54,29.58,29.01,29.06,29.48 x 1100,29.50 x 1400,27013609
275,27-9-2018  12:50:22,29.56,29.01,29.06,29.48 x 1400,29.49 x 3100,27013609
276,27-9-2018  12:50:51,29.56,29.01,29.06,29.480 x 1400,29.490 x 3100,27013609
277,27-9-2018  12:51:20,29.58,29.01,29.06,29.48 x 1200,29.49 x 2200,27013609
278,27-9-2018  12:51:48,29.585,29.01,29.06,29.500 x 2900,29.510 x 800,27013609
279,27-9-2018  12:52:17,29.58,29.01,29.06,29.500 x 2900,29.510 x 800,27013609
280,27-9-2018  12:52:46,29.59,29.01,29.06,29.51 x 4000,29.52 x 800,27013609
281,27-9-2018  12:53:14,29.61,29.01,29.06,29.51 x 4000,29.52 x 800,27013609
282,27-9-2018  12:53:43,29.62,29.01,29.06,29.53 x 3200,29.54 x 900,27013609
283,27-9-2018  12:54:12,29.6225,29.01,29.06,29.5300 x 3200,29.5400 x 900,27013609
