time,Main Price
2019-02-04 11:35:00,20.8025
2019-02-04 11:40:00,20.815
2019-02-04 11:45:00,20.785000000000004
2019-02-04 11:50:00,20.815
2019-02-04 11:55:00,20.7775
2019-02-04 12:00:00,20.74375
2019-02-04 12:05:00,20.7625
2019-02-04 12:10:00,20.76375
2019-02-04 12:15:00,20.743725
2019-02-04 12:20:00,20.725
2019-02-04 12:25:00,20.692325
2019-02-04 12:30:00,20.69815
2019-02-04 12:35:00,20.700325
2019-02-04 12:40:00,20.7025
2019-02-04 12:45:00,20.705
2019-02-04 12:50:00,20.69265
2019-02-04 12:55:00,20.67
2019-02-04 13:00:00,20.6675
2019-02-04 13:05:00,20.613375
2019-02-04 13:10:00,20.5975
2019-02-04 13:15:00,20.59745
2019-02-04 13:20:00,20.615875
2019-02-04 13:25:00,20.595125
2019-02-04 13:30:00,20.565025
2019-02-04 13:35:00,20.5725
2019-02-04 13:40:00,20.60125
2019-02-04 13:45:00,20.624025
2019-02-04 13:55:00,20.665
2019-02-04 14:00:00,20.665625
2019-02-04 14:05:00,20.70455
2019-02-04 14:10:00,20.745
2019-02-04 14:15:00,20.699525
2019-02-04 14:20:00,20.65625
2019-02-04 14:25:00,20.64125
2019-02-04 14:30:00,20.6255
2019-02-04 14:35:00,20.59375
2019-02-04 14:40:00,20.57125
2019-02-04 14:45:00,20.5575
2019-02-04 14:50:00,20.543975
2019-02-04 14:55:00,20.569975
2019-02-04 15:00:00,20.555025
2019-02-04 15:05:00,20.53125
2019-02-04 15:10:00,20.51875
2019-02-04 15:15:00,20.529425
2019-02-04 15:20:00,20.545
2019-02-04 15:25:00,20.545
2019-02-04 15:30:00,20.525
2019-02-04 15:35:00,20.51125
2019-02-04 15:40:00,20.53
2019-02-04 15:45:00,20.524975
2019-02-04 15:50:00,20.514175
2019-02-04 15:55:00,20.492475
2019-02-04 16:00:00,20.5125
2019-02-05 09:35:00,20.749425
2019-02-05 09:40:00,20.63375
2019-02-05 09:45:00,20.6025
2019-02-05 09:50:00,20.650675
2019-02-05 09:55:00,20.6855
2019-02-05 10:00:00,20.700025
2019-02-05 10:05:00,20.726325
2019-02-05 10:10:00,20.74245
2019-02-05 10:15:00,20.795
2019-02-05 10:20:00,20.90325
2019-02-05 10:25:00,20.910999999999998
2019-02-05 10:30:00,20.927475
2019-02-05 10:35:00,21.00085
2019-02-05 10:40:00,21.07335
2019-02-05 10:45:00,21.289225
2019-02-05 10:50:00,21.368025
2019-02-05 10:55:00,21.403925
2019-02-05 11:00:00,21.4375
2019-02-05 11:05:00,21.471425
2019-02-05 11:10:00,21.4054
2019-02-05 11:15:00,21.356725
2019-02-05 11:20:00,21.410025
2019-02-05 11:25:00,21.335
2019-02-05 11:30:00,21.271675
2019-02-05 11:35:00,21.2675
2019-02-05 11:40:00,21.3525
2019-02-05 11:45:00,21.428075
2019-02-05 11:50:00,21.4075
2019-02-05 11:55:00,21.413125
2019-02-05 12:00:00,21.400625
2019-02-05 12:05:00,21.35625
2019-02-05 12:10:00,21.272625
2019-02-05 12:15:00,21.27135
